FIPS,ADMIN2,PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LATITUDE,LONGITUDE,CONFIRMED,DEATHS,RECOVERED,ACTIVE,COMBINED_KEY,GEOID,RECORD_KEY
0,-,Hong Kong,Hong Kong,2020-02-11T09:43:02,,,49,1,0,,"Hong Kong, Hong Kong",HK,Hong KongHong Kong-2020-02-11T09:43:02
0,-,-,Singapore,2020-02-11T16:43:06,,,47,0,9,,Singapore,SG,Singapore--2020-02-11T16:43:06
0,-,-,Thailand,2020-02-11T18:43:04,,,33,0,10,,Thailand,TH,Thailand--2020-02-11T18:43:04
0,-,-,South Korea,2020-02-11T02:53:02,,,28,0,3,,South Korea,KR,South Korea--2020-02-11T02:53:02
0,-,-,Japan,2020-02-11T02:53:02,,,26,0,9,,Japan,JP,Japan--2020-02-11T02:53:02
0,-,Qinghai,China,2020-02-11T11:23:04,,,18,0,5,,"Qinghai, China",CN,ChinaQinghai-2020-02-11T11:23:04
0,-,-,Malaysia,2020-02-11T03:13:13,,,18,0,3,,Malaysia,MY,Malaysia--2020-02-11T03:13:13
0,-,Taiwan,Taiwan,2020-02-09T09:13:11,,,18,0,1,,"Taiwan, Taiwan",TW,TaiwanTaiwan-2020-02-09T09:13:11
0,-,-,Germany,2020-02-11T19:33:03,,,16,0,0,,Germany,DE,Germany--2020-02-11T19:33:03
0,-,-,Vietnam,2020-02-11T16:43:06,,,15,0,6,,Vietnam,VN,Vietnam--2020-02-11T16:43:06
0,-,-,France,2020-02-08T09:53:01,,,11,0,0,,France,FR,France--2020-02-08T09:53:01
0,-,Macau,Macau,2020-02-06T14:23:04,,,10,0,1,,"Macau, Macau",MO,MacauMacau-2020-02-06T14:23:04
0,-,-,UK,2020-02-10T19:03:02,,,8,0,0,,UK,UK,UK--2020-02-10T19:03:02
0,-,-,United Arab Emirates,2020-02-10T23:03:09,,,8,0,0,,United Arab Emirates,AE,United Arab Emirates--2020-02-10T23:03:09
0,-,Queensland,Australia,2020-02-09T19:33:02,,,5,0,0,,"Queensland, Australia",AU,AustraliaQueensland-2020-02-09T19:33:02
0,-,New South Wales,Australia,2020-02-06T03:13:22,,,4,0,2,,"New South Wales, Australia",AU,AustraliaNew South Wales-2020-02-06T03:13:22
0,-,Victoria,Australia,2020-02-01T18:12:49,,,4,0,0,,"Victoria, Australia",AU,AustraliaVictoria-2020-02-01T18:12:49
0,-,British Columbia,Canada,2020-02-07T05:43:03,,,4,0,0,,"British Columbia, Canada",CA,CanadaBritish Columbia-2020-02-07T05:43:03
0,-,-,India,2020-02-03T21:43:02,,,3,0,0,,India,IN,India--2020-02-03T21:43:02
0,-,-,Italy,2020-02-07T17:53:02,,,3,0,0,,Italy,IT,Italy--2020-02-07T17:53:02
0,-,-,Philippines,2020-02-07T16:43:04,,,3,1,0,,Philippines,PH,Philippines--2020-02-07T16:43:04
0,-,South Australia,Australia,2020-02-02T22:33:07,,,2,0,0,,"South Australia, Australia",AU,AustraliaSouth Australia-2020-02-02T22:33:07
0,Toronto,Ontario,Canada,2020-02-04T00:13:06,,,2,0,0,,"Ontario, Canada",CA,CanadaOntarioToronto2020-02-04T00:13:06
0,-,-,Russia,2020-01-31T16:13:45,,,2,0,0,,Russia,RU,Russia--2020-01-31T16:13:45
0,-,-,Spain,2020-02-09T20:33:03,,,2,0,0,,Spain,ES,Spain--2020-02-09T20:33:03
0,Chicago,Illinois,US,2020-02-09T19:03:03,,,2,0,2,,"Chicago, Illinois, US",US,USIllinoisChicago2020-02-09T19:03:03
0,San Benito,California,US,2020-02-03T03:53:02,,,2,0,0,,"San Benito, California, US",US,USCaliforniaSan Benito2020-02-03T03:53:02
0,Santa Clara,California,US,2020-02-03T00:43:02,,,2,0,0,,"Santa Clara, California, US",US,USCaliforniaSanta Clara2020-02-03T00:43:02
0,-,-,Belgium,2020-02-04T15:43:02,,,1,0,0,,Belgium,BE,Belgium--2020-02-04T15:43:02
0,-,-,Cambodia,2020-01-31T08:15:53,,,1,0,0,,Cambodia,KH,Cambodia--2020-01-31T08:15:53
0,London,"London, ON",Canada,2020-02-04T00:03:11,,,1,0,0,,"London, ON, Canada",CA,"CanadaLondon, ONLondon2020-02-04T00:03:11"
0,-,-,Finland,2020-01-31T08:15:53,,,1,0,0,,Finland,FI,Finland--2020-01-31T08:15:53
0,-,Tibet,China,2020-02-01T01:52:40,,,1,0,0,,"Tibet, China",CN,ChinaTibet-2020-02-01T01:52:40
0,-,-,Nepal,2020-01-31T08:15:53,,,1,0,0,,Nepal,NP,Nepal--2020-01-31T08:15:53
0,-,-,Sri Lanka,2020-02-08T03:43:03,,,1,0,1,,Sri Lanka,LK,Sri Lanka--2020-02-08T03:43:03
0, ,-,Sweden,2020-02-01T02:13:26,,,1,0,0,,Sweden,SE,Sweden- 2020-02-01T02:13:26
0,Boston,Massachusetts,US,2020-02-01T19:43:03,,,1,0,0,,"Boston, Massachusetts, US",US,USMassachusettsBoston2020-02-01T19:43:03
0,Los Angeles,California,US,2020-02-01T19:53:03,,,1,0,0,,"Los Angeles, California, US",US,USCaliforniaLos Angeles2020-02-01T19:53:03
0,Madison,Wisconsin,US,2020-02-05T21:53:02,,,1,0,0,,"Madison, Wisconsin, US",US,USWisconsinMadison2020-02-05T21:53:02
0,Orange,California,US,2020-02-01T19:53:03,,,1,0,0,,"Orange, California, US",US,USCaliforniaOrange2020-02-01T19:53:03
0,San Diego County,California,US,2020-02-11T01:23:05,,,1,0,0,,"San Diego County, California, US",US,USCaliforniaSan Diego County2020-02-11T01:23:05
0,Seattle,Washington,US,2020-02-09T07:03:04,,,1,0,1,,"Seattle, Washington, US",US,USWashingtonSeattle2020-02-09T07:03:04
,Tempe,Arizona,US,2020-02-01T19:43:03,,,1,0,0,,"Tempe, Arizona, US",US,USArizonaTempe2020-02-01T19:43:03
