FIPS,ADMIN2,PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LATITUDE,LONGITUDE,CONFIRMED,DEATHS,RECOVERED,ACTIVE,COMBINED_KEY,GEOID,RECORD_KEY
0,-,Hubei,China,2020-02-13T14:13:06,,,48206,1310,3459,,"Hubei, China",CN,ChinaHubei-2020-02-13T14:13:06
0,-,Guangdong,China,2020-02-13T13:33:01,,,1241,2,314,,"Guangdong, China",CN,ChinaGuangdong-2020-02-13T13:33:01
0,-,Henan,China,2020-02-13T14:53:02,,,1169,10,296,,"Henan, China",CN,ChinaHenan-2020-02-13T14:53:02
0,-,Zhejiang,China,2020-02-13T14:13:06,,,1145,0,360,,"Zhejiang, China",CN,ChinaZhejiang-2020-02-13T14:13:06
0,-,Hunan,China,2020-02-13T11:53:02,,,968,2,339,,"Hunan, China",CN,ChinaHunan-2020-02-13T11:53:02
0,-,Anhui,China,2020-02-13T13:33:01,,,910,5,157,,"Anhui, China",CN,ChinaAnhui-2020-02-13T13:33:01
0,-,Jiangxi,China,2020-02-13T01:13:08,,,872,1,170,,"Jiangxi, China",CN,ChinaJiangxi-2020-02-13T01:13:08
0,-,Jiangsu,China,2020-02-13T10:33:23,,,570,0,139,,"Jiangsu, China",CN,ChinaJiangsu-2020-02-13T10:33:23
0,-,Chongqing,China,2020-02-13T23:23:05,,,529,4,128,,"Chongqing, China",CN,ChinaChongqing-2020-02-13T23:23:05
0,-,Shandong,China,2020-02-13T13:33:01,,,509,2,105,,"Shandong, China",CN,ChinaShandong-2020-02-13T13:33:01
0,-,Sichuan,China,2020-02-13T13:33:01,,,451,1,104,,"Sichuan, China",CN,ChinaSichuan-2020-02-13T13:33:01
0,-,Heilongjiang,China,2020-02-13T12:13:06,,,395,9,33,,"Heilongjiang, China",CN,ChinaHeilongjiang-2020-02-13T12:13:06
0,-,Beijing,China,2020-02-13T14:13:06,,,366,3,69,,"Beijing, China",CN,ChinaBeijing-2020-02-13T14:13:06
0,-,Shanghai,China,2020-02-13T06:13:15,,,315,1,62,,"Shanghai, China",CN,ChinaShanghai-2020-02-13T06:13:15
0,-,Fujian,China,2020-02-13T10:33:23,,,279,0,57,,"Fujian, China",CN,ChinaFujian-2020-02-13T10:33:23
0,-,Hebei,China,2020-02-13T10:33:23,,,265,3,68,,"Hebei, China",CN,ChinaHebei-2020-02-13T10:33:23
0,-,Shaanxi,China,2020-02-13T10:33:23,,,229,0,46,,"Shaanxi, China",CN,ChinaShaanxi-2020-02-13T10:33:23
0,-,Guangxi,China,2020-02-13T00:23:10,,,222,2,33,,"Guangxi, China",CN,ChinaGuangxi-2020-02-13T00:23:10
0,-,Diamond Princess cruise ship,Others,2020-02-12T04:23:38,,,175,0,0,,"Diamond Princess cruise ship, Others",-,OthersDiamond Princess cruise ship-2020-02-12T04:23:38
0,-,Hainan,China,2020-02-13T10:43:03,,,157,4,30,,"Hainan, China",CN,ChinaHainan-2020-02-13T10:43:03
0,-,Yunnan,China,2020-02-13T08:43:08,,,156,0,27,,"Yunnan, China",CN,ChinaYunnan-2020-02-13T08:43:08
0,-,Guizhou,China,2020-02-13T10:33:23,,,135,1,27,,"Guizhou, China",CN,ChinaGuizhou-2020-02-13T10:33:23
0,-,Shanxi,China,2020-02-13T23:23:05,,,126,0,36,,"Shanxi, China",CN,ChinaShanxi-2020-02-13T23:23:05
0,-,Tianjin,China,2020-02-13T23:43:02,,,119,3,21,,"Tianjin, China",CN,ChinaTianjin-2020-02-13T23:43:02
0,-,Liaoning,China,2020-02-13T14:33:02,,,117,1,22,,"Liaoning, China",CN,ChinaLiaoning-2020-02-13T14:33:02
0,-,Gansu,China,2020-02-13T15:53:03,,,90,2,39,,"Gansu, China",CN,ChinaGansu-2020-02-13T15:53:03
0,-,Jilin,China,2020-02-13T13:33:01,,,84,1,24,,"Jilin, China",CN,ChinaJilin-2020-02-13T13:33:01
0,-,Ningxia,China,2020-02-13T01:23:08,,,64,0,24,,"Ningxia, China",CN,ChinaNingxia-2020-02-13T01:23:08
0,-,Xinjiang,China,2020-02-13T10:33:23,,,63,1,6,,"Xinjiang, China",CN,ChinaXinjiang-2020-02-13T10:33:23
0,-,Inner Mongolia,China,2020-02-13T01:23:08,,,61,0,6,,"Inner Mongolia, China",CN,ChinaInner Mongolia-2020-02-13T01:23:08
0,-,-,Singapore,2020-02-13T14:33:02,,,58,0,15,,Singapore,SG,Singapore--2020-02-13T14:33:02
0,-,Hong Kong,Hong Kong,2020-02-13T14:53:02,,,53,1,1,,"Hong Kong, Hong Kong",HK,Hong KongHong Kong-2020-02-13T14:53:02
